created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text,preds_binary,preds_prob
2019-04-18 07:55:31+00:00,free_mentions,Meretz,Left,Blue and White,Center,tamarzandberg,Kachollavan19,"סמוטריץ׳? פייגלין? יש לכם מתחרים חדשים בהבערת הר הבית. בזמן ששאר חברי כחול לבן מנמנמים מול כינונה של ממשלת שחיתות-סיפוח, מסתנני הימין הקיצוני ברשימה מפגינים אופוזיציה לוחמת מהי https://t.co/0wqbjWE8gQ",0,0.84777087
2019-04-17 17:29:49+00:00,quoted_status,Meretz,Left,Meretz,Left,tamarzandberg,tamarzandberg,"הרכבת הממשלה הוטלה הערב על חשוד, במטרה למלט אותו מכתב אישום. עיסוק במצבו המשפטי במסגרת ההסכמים הקואליציוניים (למשל החוק הצרפתי או חוק חסינות) מהווה הפרת אמונים וצריך להיאסר ע״י היועץ המשפטי לממשלה https://t.co/Kz6AE5cwB7",1,0.96665835
2019-04-16 17:12:17+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,IsraeliPM,פניתי היום ליועמ״ש כדי שיורה לנתניהו שלא לכלול בהסכמים הקואליציוניים דרישות שקשורות למצבו המשפטי. קואליציית כתב אישום עם החוק הצרפתי או חוקי חסינות זו הפרת אמונים ברורה - הסכם קואליציוני שמשרת את נתניהו אישית ולא את הציבור. זה לא שונה בהרבה מפרשת בראון חברון רק הפעם מהמקפצה,1,0.9669671
2019-04-16 17:12:17+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,netanyahu,פניתי היום ליועמ״ש כדי שיורה לנתניהו שלא לכלול בהסכמים הקואליציוניים דרישות שקשורות למצבו המשפטי. קואליציית כתב אישום עם החוק הצרפתי או חוקי חסינות זו הפרת אמונים ברורה - הסכם קואליציוני שמשרת את נתניהו אישית ולא את הציבור. זה לא שונה בהרבה מפרשת בראון חברון רק הפעם מהמקפצה,1,0.9669671
2019-04-16 11:02:45+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,IsraeliPM,בכלל לא מפתיע. שתי ההתנחלויות הגדולות ביותר (שיחד מהוות כ-30% מהמתנחלים) הן חרדיות. למי שתהה כיצד נולדה ה״שותפות הטבעית״ ימין-חרדים. רמז: זה לא בגלל שביבי אומר ברוך השם ומסתיר את העובדה שאוכל לא כשר https://t.co/FPWSoUNYWR,1,0.9421238
2019-04-16 11:02:45+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,netanyahu,בכלל לא מפתיע. שתי ההתנחלויות הגדולות ביותר (שיחד מהוות כ-30% מהמתנחלים) הן חרדיות. למי שתהה כיצד נולדה ה״שותפות הטבעית״ ימין-חרדים. רמז: זה לא בגלל שביבי אומר ברוך השם ומסתיר את העובדה שאוכל לא כשר https://t.co/FPWSoUNYWR,1,0.9421238
2019-04-14 15:24:35+00:00,free_mentions,Meretz,Left,Avoda,Left,tamarzandberg,Syechimovich,"גאה בעיר שלי, אבל למה רק בה ולמה רק באירויזיון? https://t.co/2ashZJEHSd",0,0.5133488
2019-04-14 05:03:09+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,IsraeliPM,"הוא אמר את זה עליי אז- א. נחמד שהמילה יפה נפש חזרה לתאר שמאלנים, אך חוצפה ששגריר משתלח בנבחרת ציבור כאחרון הטוקבקיסטים; וב. ה״עבודה הקשה״ של נתניהו להתקרב לכל אנטישמי מצוי מביישת את ישראל ואת ההסטוריה של העם היהודי https://t.co/c1HFcjeKjB",1,0.9953414
2019-04-14 05:03:09+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,netanyahu,"הוא אמר את זה עליי אז- א. נחמד שהמילה יפה נפש חזרה לתאר שמאלנים, אך חוצפה ששגריר משתלח בנבחרת ציבור כאחרון הטוקבקיסטים; וב. ה״עבודה הקשה״ של נתניהו להתקרב לכל אנטישמי מצוי מביישת את ישראל ואת ההסטוריה של העם היהודי https://t.co/c1HFcjeKjB",1,0.9953414
2019-04-12 10:48:55+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,IsraeliPM,"@YarinRaban אולי. אבל כדי לבדוק את התזה הזו היה צריך לומר בקמפיין שמתכוונים לשבת עם ביבי ו""לאזן"" אותו ולבדוק אם הציבור בוחר באופציה הזו, לא? או שלעד כדי כך מעט התרגלנו מנבחרי ציבור בפוטנציה שאפילו הצהרת כוונות ואמירת אמת לציבור כבר לא שווה כלום?",1,0.8919485
2019-04-12 10:48:55+00:00,free_mentions,Meretz,Left,Likud,Right,tamarzandberg,netanyahu,"@YarinRaban אולי. אבל כדי לבדוק את התזה הזו היה צריך לומר בקמפיין שמתכוונים לשבת עם ביבי ו""לאזן"" אותו ולבדוק אם הציבור בוחר באופציה הזו, לא? או שלעד כדי כך מעט התרגלנו מנבחרי ציבור בפוטנציה שאפילו הצהרת כוונות ואמירת אמת לציבור כבר לא שווה כלום?",1,0.8919485
2019-04-12 08:27:59+00:00,user_mentions,Meretz,Left,Avoda,Left,tamarzandberg,HavodaParty,"@alonvandam @HavodaParty @meretzparty @talschneider @amit_segal אלה קולות שיהדות התורה פסלו לעבודה, בגלל טעויות הקלדה בין העמודות של אמת ו-ג",1,0.9871378
2019-05-28 15:36:10+00:00,user_mentions,Likud,Right,Likud,Right,Tzachi_Hanegbi,Likud_Party,@Likud_Party  @KahlonKulanu  @Beytenu,0,0.7236925
2019-05-28 15:36:10+00:00,user_mentions,Likud,Right,Israel Betenu,Right,Tzachi_Hanegbi,Beytenu,@Likud_Party  @KahlonKulanu  @Beytenu,0,0.7236925
2019-05-27 18:46:59+00:00,user_mentions,Likud,Right,Likud,Right,Tzachi_Hanegbi,netanyahu,"@BToporovsky @netanyahu בועז היקר, פעמיים כבר פישלתם במודיעין איכותי ושלחתם חבר׳ה איכפתיים להפגין מול בית ריק. סורי, אני בכנסת. תתאם בפעם הבאה!",0,0.96649575
2019-05-27 17:01:48+00:00,free_mentions,Likud,Right,Likud,Right,Tzachi_Hanegbi,IsraeliPM,"״פרלמנט הילדים״ של פתח תקווה ביקר אותי הערב בכנסת.   בתוך הסערה הפוליטית, נהניתי לבלות זמן איכות במחיצת ילדים מבריקים, בעלי ידע מפתיע על המחתרות הלוחמות ועל שלוש הרשויות ועל ראשי הממשלה בעבר והכי חשוב, על הישגי ממשלת נתניהו.   כל הכבוד לדור העתיד! https://t.co/HqWTMOXK7K",1,0.9171447
2019-05-27 17:01:48+00:00,free_mentions,Likud,Right,Likud,Right,Tzachi_Hanegbi,netanyahu,"״פרלמנט הילדים״ של פתח תקווה ביקר אותי הערב בכנסת.   בתוך הסערה הפוליטית, נהניתי לבלות זמן איכות במחיצת ילדים מבריקים, בעלי ידע מפתיע על המחתרות הלוחמות ועל שלוש הרשויות ועל ראשי הממשלה בעבר והכי חשוב, על הישגי ממשלת נתניהו.   כל הכבוד לדור העתיד! https://t.co/HqWTMOXK7K",1,0.9171447
2019-05-07 11:56:45+00:00,free_mentions,Likud,Right,Avoda,Left,Tzachi_Hanegbi,Syechimovich,"את אלכס לזר, לוחם בפלוגת הצנחנים שלי שנהרג מאש המחבלים במבצע ליטני בלבנון.  את ארנון שוורצמן, מפקדי הנערץ במחלקת החבלה בפלוגה המסייעת, שנפל גם הוא בקרב זה.  את אדמונד סבח (שחר), הרס""פ שלי בחטיבת הצנחנים במילואים, שנהרג במלחמת לבנון הראשונה.",1,0.70638436
2019-05-28 14:58:42+00:00,free_mentions,Likud,Right,Culanu,Right,TzipiHotovely,KahlonMoshe,החלטת מזכירות הליכוד היום לשלב את כחלון ועוד 3 חכים מכולנו בליכוד היא חלק מההבנה שלא ניתן למפלגות קטנות לקחת בשבי מדינה שלמה. מפלגת שלטון גדולה שלא ניתנת לסחיטה היא אינטרס לאומי. https://t.co/ahBdrT07kd,1,0.96418643
2019-05-12 22:14:32+00:00,free_mentions,Likud,Right,Likud,Right,TzipiHotovely,IsraeliPM,"ברוכה הבאה לישראל הגב׳ פטריסיה דה מוראלס, רעית נשיא גואטמלה שהגיעה לישראל לביקור גומלין. רעית ראש הממשלה הגברת שרה נתניהו תארח אותה בביקורה הרשמי בישראל. חוגגים שנה להעברת שגרירות גואטמלה לירושלים. 🇮🇱🇬🇹 צילום: מירי שמעונוביץ׳, משרד החוץ https://t.co/TjtFnkayQo",1,0.59442914
2019-05-12 22:14:32+00:00,free_mentions,Likud,Right,Likud,Right,TzipiHotovely,netanyahu,"ברוכה הבאה לישראל הגב׳ פטריסיה דה מוראלס, רעית נשיא גואטמלה שהגיעה לישראל לביקור גומלין. רעית ראש הממשלה הגברת שרה נתניהו תארח אותה בביקורה הרשמי בישראל. חוגגים שנה להעברת שגרירות גואטמלה לירושלים. 🇮🇱🇬🇹 צילום: מירי שמעונוביץ׳, משרד החוץ https://t.co/TjtFnkayQo",1,0.59442914
2019-04-28 16:14:57+00:00,user_mentions,Likud,Right,Likud,Right,TzipiHotovely,YuliEdelstein,"מברכת את ראש הממשלה וחברי יו""ר הכנסת @YuliEdelstein על ההחלטה הטובה להמשיך את כהונתו. התחלה טובה לכנסת ה-21.",0,0.99579537
2019-05-12 15:43:57+00:00,free_mentions,Kadima,Left,Avoda,Left,Tzipi_Livni,Syechimovich,"נמנעתי מלהתבטא בעניינו של דובר צה״ל המיועד גיל מסינג, כדי שלא ינצלו התבטאות שלי נגדו (גם כך נגרם לו עוול גדול). מאחלת לכל רמטכ״ל, שר, ראש מערכת או חברה את גיל מסינג בכל תפקיד עם אותה מחויבות שיש לו למדינת ישראל.",1,0.9329269
2019-05-29 17:04:26+00:00,free_mentions,Avoda,Left,Avoda,Left,YaelCohenParan,HavodaParty,@10elilevi זאת אכן היתה סיטואציה קשה. אבל אם נכנסים לממשלת נתניהו זה הסוף של מפלגת העבודה,1,0.937528
2019-05-29 17:04:26+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,IsraeliPM,@10elilevi זאת אכן היתה סיטואציה קשה. אבל אם נכנסים לממשלת נתניהו זה הסוף של מפלגת העבודה,1,0.937528
2019-05-29 17:04:26+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,netanyahu,@10elilevi זאת אכן היתה סיטואציה קשה. אבל אם נכנסים לממשלת נתניהו זה הסוף של מפלגת העבודה,1,0.937528
2019-05-29 17:02:14+00:00,quoted_status,Avoda,Left,Avoda,Left,YaelCohenParan,GabbayAvi,"לא לא ולא. כמו שצריך. כמו שהבטחנו לציבור. לא נצטרף למושחת, לא נציל אותו מכשלונו https://t.co/298aB6yJBh",1,0.9762548
2019-05-29 16:59:04+00:00,free_mentions,Avoda,Left,Culanu,Right,YaelCohenParan,KahlonMoshe,@10elilevi ממש לא. איך היינו מסתכלים לציבור בעיניים? אנחנו לא כחלון,1,0.70873326
2019-05-29 14:18:19+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,IsraeliPM,"הנשיא מסביר באופן כה ממלכתי את המהלכים שאמורים להתרחש לפי החוק. אבל מה שהוא לא אומר זה שנתניהו מוביל לפיזור הכנסת כדי שהנשיא חס וחלילה לא ישלוט בסיטואציה! מאז שעשה הכל כדי שריבלין לא ייבחר, כולל ניסיון לביטול מוסד הנשיאות, לא ביזה נתניהו את המוסד והנשיא כמו היום. הכל כשר. בושה https://t.co/cpjhMlStEu",1,0.5998945
2019-05-29 14:18:19+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,netanyahu,"הנשיא מסביר באופן כה ממלכתי את המהלכים שאמורים להתרחש לפי החוק. אבל מה שהוא לא אומר זה שנתניהו מוביל לפיזור הכנסת כדי שהנשיא חס וחלילה לא ישלוט בסיטואציה! מאז שעשה הכל כדי שריבלין לא ייבחר, כולל ניסיון לביטול מוסד הנשיאות, לא ביזה נתניהו את המוסד והנשיא כמו היום. הכל כשר. בושה https://t.co/cpjhMlStEu",1,0.5998945
2019-05-28 08:13:18+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,IsraeliPM,"אדלשטיין תמיד היה ממלכתי, והוא גם שואף לתפקיד ממלכתי. הפארסה שנתניהו מוביל אותנו אליה תיזכר לדראון עולם גם על שמו",0,0.91489565
2019-05-28 08:13:18+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,netanyahu,"אדלשטיין תמיד היה ממלכתי, והוא גם שואף לתפקיד ממלכתי. הפארסה שנתניהו מוביל אותנו אליה תיזכר לדראון עולם גם על שמו",0,0.91489565
2019-05-28 08:13:18+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,YuliEdelstein,"אדלשטיין תמיד היה ממלכתי, והוא גם שואף לתפקיד ממלכתי. הפארסה שנתניהו מוביל אותנו אליה תיזכר לדראון עולם גם על שמו",0,0.91489565
2019-05-28 07:41:21+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,IsraeliPM,ליו״ר הכנסת אדלשטיין תפקיד מכריע במשחק ה״צ׳יקן״ שמשחק נתניהו. המנדט יכול וצריך לחזור לנשיא מחר בלילה. חוק פיזור הכנסת אינו רק מנוף לחץ על ליברמן אלא גם השארת השליטה אצל נתניהו. האופוזיציה תיערך לפיליבסטר באמצעות הסתייגויות ויו״ר הכנסת יהיה שותף מלא לפארסה אם לא ייתן לדיון להתנהל,0,0.99951315
2019-05-28 07:41:21+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,netanyahu,ליו״ר הכנסת אדלשטיין תפקיד מכריע במשחק ה״צ׳יקן״ שמשחק נתניהו. המנדט יכול וצריך לחזור לנשיא מחר בלילה. חוק פיזור הכנסת אינו רק מנוף לחץ על ליברמן אלא גם השארת השליטה אצל נתניהו. האופוזיציה תיערך לפיליבסטר באמצעות הסתייגויות ויו״ר הכנסת יהיה שותף מלא לפארסה אם לא ייתן לדיון להתנהל,0,0.99951315
2019-05-28 07:41:21+00:00,free_mentions,Avoda,Left,Likud,Right,YaelCohenParan,YuliEdelstein,ליו״ר הכנסת אדלשטיין תפקיד מכריע במשחק ה״צ׳יקן״ שמשחק נתניהו. המנדט יכול וצריך לחזור לנשיא מחר בלילה. חוק פיזור הכנסת אינו רק מנוף לחץ על ליברמן אלא גם השארת השליטה אצל נתניהו. האופוזיציה תיערך לפיליבסטר באמצעות הסתייגויות ויו״ר הכנסת יהיה שותף מלא לפארסה אם לא ייתן לדיון להתנהל,0,0.99951315
2019-05-23 09:41:28+00:00,user_mentions,Avoda,Left,Culanu,Right,YaelCohenParan,azariarachel,"כולנו הם מכשירי השרץ. החיוך המתוק של כחלון הוא לב השקר. ימין שפוי, אלק. בגין. איך העזתם להשתמש בו בבחירות?! @azariarachel היתה היחידה שבאמת עמדה (במקרים אחדים) כמו הילד עם האצבע בסכר, ושילמה על כך",0,0.9759764
2019-05-23 09:41:28+00:00,free_mentions,Avoda,Left,Culanu,Right,YaelCohenParan,KahlonMoshe,"כולנו הם מכשירי השרץ. החיוך המתוק של כחלון הוא לב השקר. ימין שפוי, אלק. בגין. איך העזתם להשתמש בו בבחירות?! @azariarachel היתה היחידה שבאמת עמדה (במקרים אחדים) כמו הילד עם האצבע בסכר, ושילמה על כך",0,0.9759764
2019-05-23 09:02:40+00:00,user_mentions,Avoda,Left,Culanu,Right,YaelCohenParan,azariarachel,"@talschneider כולנו הם מכשירי השרץ. החיוך המתוק של כחלון הוא לב השקר. ימין שפוי, אלק. בגין. איך העזתם להשתמש בו בבחירות?! @azariarachel היתה היחידה שבאמת עמדה (במקרים אחדים) כמו הילד עם האצבע בסכר, ושילמה על כך",0,0.9759764
2019-05-23 09:02:40+00:00,free_mentions,Avoda,Left,Culanu,Right,YaelCohenParan,KahlonMoshe,"@talschneider כולנו הם מכשירי השרץ. החיוך המתוק של כחלון הוא לב השקר. ימין שפוי, אלק. בגין. איך העזתם להשתמש בו בבחירות?! @azariarachel היתה היחידה שבאמת עמדה (במקרים אחדים) כמו הילד עם האצבע בסכר, ושילמה על כך",0,0.9759764
2019-04-17 07:46:10+00:00,user_mentions,Avoda,Left,Likud,Right,YaelCohenParan,YehudahGlick,@YehudahGlick @HavodaParty @Green_Movement תודה יהודה! גם אני זכיתי להכירך. בהצלחה בכל,0,0.99951136
2019-04-17 07:46:10+00:00,user_mentions,Avoda,Left,Avoda,Left,YaelCohenParan,HavodaParty,@YehudahGlick @HavodaParty @Green_Movement תודה יהודה! גם אני זכיתי להכירך. בהצלחה בכל,0,0.99951136
2019-05-29 21:06:57+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,בסוף זה פשוט. נתניהו שם את האינטרס האישי שלו מעל טובת המדינה. הוא נכנע ונכשל. עכשיו הולכים לנצח.,1,0.93997717
2019-05-29 21:06:57+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,בסוף זה פשוט. נתניהו שם את האינטרס האישי שלו מעל טובת המדינה. הוא נכנע ונכשל. עכשיו הולכים לנצח.,1,0.93997717
2019-05-29 19:20:45+00:00,user_mentions,Yesh Atid,Center,Likud,Right,yairlapid,Likud_Party,"בעוד שעה יעלה ויבוא מצעד הפחדנים. יבואו הפחדנים אחד אחד, ישבו מפוחדים על כיסאותיהם וילחצו לחיצה חרישית על כפתור שהם לא מאמינים בו. @Likud_Party",0,0.69427747
2019-05-29 16:11:38+00:00,user_mentions,Yesh Atid,Center,Avoda,Left,yairlapid,GabbayAvi,"אבי, @GabbayAvi אפילו בפוליטיקה הישראלית יש גבול לכמות הגועל שהציבור יכול לספוג. לא מאמין שתעשה דבר כזה. https://t.co/18YQwGdFgB",1,0.65701795
2019-05-29 08:50:21+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"הליכה לבחירות רק כי ביבי נכשל בהקמת ממשלה זאת גניבה דמוקרטית. יש רוב לחוק הגיוס אם נתניהו לא היה קשור בשלשלאות לאדמו""ר מגור. הדבר ההגון והנכון לעשות זה להטיל על בני גנץ את האפשרות להקים ממשלה. כל דבר אחר זה מעשה רמייה פוליטי ודמוקרטי חסר תקדים.",1,0.93738365
2019-05-29 08:50:21+00:00,free_mentions,Yesh Atid,Center,Blue and White,Center,yairlapid,gantzbe,"הליכה לבחירות רק כי ביבי נכשל בהקמת ממשלה זאת גניבה דמוקרטית. יש רוב לחוק הגיוס אם נתניהו לא היה קשור בשלשלאות לאדמו""ר מגור. הדבר ההגון והנכון לעשות זה להטיל על בני גנץ את האפשרות להקים ממשלה. כל דבר אחר זה מעשה רמייה פוליטי ודמוקרטי חסר תקדים.",1,0.93738365
2019-05-29 08:50:21+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,"הליכה לבחירות רק כי ביבי נכשל בהקמת ממשלה זאת גניבה דמוקרטית. יש רוב לחוק הגיוס אם נתניהו לא היה קשור בשלשלאות לאדמו""ר מגור. הדבר ההגון והנכון לעשות זה להטיל על בני גנץ את האפשרות להקים ממשלה. כל דבר אחר זה מעשה רמייה פוליטי ודמוקרטי חסר תקדים.",1,0.93738365
2019-05-28 15:16:02+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"נתניהו אמר היום: ״ככל שיהיה ברור שאנחנו הולכים לבחירות כך גדל הסיכוי שלא נלך בסוף לבחירות״. כי אצל נתניהו הכל משחק אחד גדול שהוא במרכזו, והציבור? הציבור רק משלם.",1,0.88966346
2019-05-28 15:16:02+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,"נתניהו אמר היום: ״ככל שיהיה ברור שאנחנו הולכים לבחירות כך גדל הסיכוי שלא נלך בסוף לבחירות״. כי אצל נתניהו הכל משחק אחד גדול שהוא במרכזו, והציבור? הציבור רק משלם.",1,0.88966346
2019-05-28 04:26:04+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,לא תהיה פה מדינת הלכה רק כדי שנתניהו יציל את עצמו מהכלא.,0,0.9561672
2019-05-28 04:26:04+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,לא תהיה פה מדינת הלכה רק כדי שנתניהו יציל את עצמו מהכלא.,0,0.9561672
2019-05-27 17:56:07+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"גם הערב הדבר היחיד שמעניין את ביבי זה ביבי. ההחלטות היחידות שהוא מקבל זה כדי לסדר לעצמו כרטיס יציאה מהכלא. בגלל זה עדיין אין ממשלה. אם נלך לבחירות זה בגלל ביבי, ואם תהיה לנו ממשלת מדינת הלכה זה בגלל ביבי.  אפשר וצריך ממשלת אחדות ללא נתניהו. זה מה שישראל זקוקה לו.",1,0.9810161
2019-05-27 17:56:07+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,"גם הערב הדבר היחיד שמעניין את ביבי זה ביבי. ההחלטות היחידות שהוא מקבל זה כדי לסדר לעצמו כרטיס יציאה מהכלא. בגלל זה עדיין אין ממשלה. אם נלך לבחירות זה בגלל ביבי, ואם תהיה לנו ממשלת מדינת הלכה זה בגלל ביבי.  אפשר וצריך ממשלת אחדות ללא נתניהו. זה מה שישראל זקוקה לו.",1,0.9810161
2019-05-27 17:49:27+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,לשמוע את ביבי מתלונן על זה שיש פוליטיקאים שפועלים מאינטרסים אישיים.. אין גבול.,1,0.856083
2019-05-27 17:49:27+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,לשמוע את ביבי מתלונן על זה שיש פוליטיקאים שפועלים מאינטרסים אישיים.. אין גבול.,1,0.856083
2019-05-27 11:16:15+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"מה שמוכרים לנו בתור פשרת נתניהו לחוק הגיוס זו הונאה. ישראבלוף. אני מכבד את עמידתו של ליברמן הוא נלחם על עקרון, אבל אם הוא יסכים לזה זו תהיה התקפלות המאה. זה למכור את חיילי צה""ל עבור כסא בממשלה. הרבי מגור צריך להבין שלא רק לחרדים יש עקרונות.",1,0.9936935
2019-05-27 11:16:15+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,"מה שמוכרים לנו בתור פשרת נתניהו לחוק הגיוס זו הונאה. ישראבלוף. אני מכבד את עמידתו של ליברמן הוא נלחם על עקרון, אבל אם הוא יסכים לזה זו תהיה התקפלות המאה. זה למכור את חיילי צה""ל עבור כסא בממשלה. הרבי מגור צריך להבין שלא רק לחרדים יש עקרונות.",1,0.9936935
2019-05-27 11:15:00+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,הציבור רוצה ממשלת אחדות. ביבי הוא המחסום לאחדות. יש לנו אותו מספר מנדטים אם הוא לא מצליח להקים ממשלה עכשיו התור שלנו. אם בליכוד יעמוד מישהו אחר שהוא לא נתניהו אפשר להקים ממשלת אחדות לאומית בלי סחטנות ובלי קיצוניות בלי מילארדים לשוחד. זה מה שנכון למדינה וזה מה שביבי מנסה למנוע.,1,0.96223986
2019-05-27 11:15:00+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,הציבור רוצה ממשלת אחדות. ביבי הוא המחסום לאחדות. יש לנו אותו מספר מנדטים אם הוא לא מצליח להקים ממשלה עכשיו התור שלנו. אם בליכוד יעמוד מישהו אחר שהוא לא נתניהו אפשר להקים ממשלת אחדות לאומית בלי סחטנות ובלי קיצוניות בלי מילארדים לשוחד. זה מה שנכון למדינה וזה מה שביבי מנסה למנוע.,1,0.96223986
2019-05-26 19:28:48+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"הכי יפה שלקחו את ההצעה של אריאל אטיאס מש״ס וקראו לה ״הפשרה של נתניהו״. זה לא פשרה ולא של נתניהו, זה של החרדים, לטובת החרדים, על הראש של ליברמן.",1,0.8227327
2019-05-26 19:28:48+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,"הכי יפה שלקחו את ההצעה של אריאל אטיאס מש״ס וקראו לה ״הפשרה של נתניהו״. זה לא פשרה ולא של נתניהו, זה של החרדים, לטובת החרדים, על הראש של ליברמן.",1,0.8227327
2019-05-24 19:18:28+00:00,free_mentions,Yesh Atid,Center,Avoda,Left,yairlapid,Syechimovich,"אמא שלי, בת 85, תלך מחר להפגנה הראשונה בחייה. ״זהו,״ היא הודיעה, ״אי אפשר לשתוק יותר!״",1,0.9666762
2019-05-24 08:57:50+00:00,user_mentions,Yesh Atid,Center,Culanu,Right,yairlapid,KahlonMoshe,"משה כחלון, אמר שלא יהיה שר אוצר בממשלה שנשענת על רוב של 60. @KahlonMoshe יודע את האמת. אין דרך לשלם את מה שדורשים ״השותפים הטבעיים״ בלי להעלות מיסים לאלה שעובדים.",1,0.95214695
2019-05-24 08:57:50+00:00,free_mentions,Yesh Atid,Center,Culanu,Right,yairlapid,KahlonMoshe,"משה כחלון, אמר שלא יהיה שר אוצר בממשלה שנשענת על רוב של 60. @KahlonMoshe יודע את האמת. אין דרך לשלם את מה שדורשים ״השותפים הטבעיים״ בלי להעלות מיסים לאלה שעובדים.",1,0.95214695
2019-05-24 07:37:21+00:00,free_mentions,Yesh Atid,Center,Blue and White,Center,yairlapid,BlueWhite2019,סגן השר איציק כהן עם פעילי כחול לבן מחוץ לביתו:   ״אף אחד לא מעל החוק״  איציק אנחנו סומכים עלייך שמילה זאת מילה. https://t.co/E2XnMzVq2x,0,0.92422813
2019-05-24 07:37:21+00:00,free_mentions,Yesh Atid,Center,Blue and White,Center,yairlapid,Kachollavan19,סגן השר איציק כהן עם פעילי כחול לבן מחוץ לביתו:   ״אף אחד לא מעל החוק״  איציק אנחנו סומכים עלייך שמילה זאת מילה. https://t.co/E2XnMzVq2x,0,0.92422813
2019-05-24 07:05:26+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,בוקר טוב סגן השר איציק כהן. אני מכיר אותך. אני יודע כמה אתה שונא את מה שביבי מנסה לעשות למדינה. לא תוכל להגיד אחר כך שזה לא עלייך ושיקולים קואליציונים ותירוצים. אתה איש ישר איציק. סומך עלייך. https://t.co/Yj6KdyPths,0,0.70294076
2019-05-24 07:05:26+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,netanyahu,בוקר טוב סגן השר איציק כהן. אני מכיר אותך. אני יודע כמה אתה שונא את מה שביבי מנסה לעשות למדינה. לא תוכל להגיד אחר כך שזה לא עלייך ושיקולים קואליציונים ותירוצים. אתה איש ישר איציק. סומך עלייך. https://t.co/Yj6KdyPths,0,0.70294076
2019-05-23 05:53:44+00:00,user_mentions,Yesh Atid,Center,Culanu,Right,yairlapid,Roy_Folkman,"מול מפגיני כחול לבן הבוקר, הודה @Roy_Folkman שהוא משנה דעתו בגלל הלחץ ושוקל לשבת עם נתניהו גם אחרי הגשת כתבי אישום. בשביל זה הלכת לפוליטיקה פולקמן? בשביל לעבוד אצל מושחתים?",1,0.8672637
2019-05-23 05:53:44+00:00,free_mentions,Yesh Atid,Center,Blue and White,Center,yairlapid,Kachollavan19,"מול מפגיני כחול לבן הבוקר, הודה @Roy_Folkman שהוא משנה דעתו בגלל הלחץ ושוקל לשבת עם נתניהו גם אחרי הגשת כתבי אישום. בשביל זה הלכת לפוליטיקה פולקמן? בשביל לעבוד אצל מושחתים?",1,0.8672637
2019-05-23 05:53:44+00:00,free_mentions,Yesh Atid,Center,Likud,Right,yairlapid,IsraeliPM,"מול מפגיני כחול לבן הבוקר, הודה @Roy_Folkman שהוא משנה דעתו בגלל הלחץ ושוקל לשבת עם נתניהו גם אחרי הגשת כתבי אישום. בשביל זה הלכת לפוליטיקה פולקמן? בשביל לעבוד אצל מושחתים?",1,0.8672637
